RADIOBASE,TRAFICO_T,FECHA
CA0054QK025,4,2024-07-12
CA0281QK004,42.56,2024-07-12
CA1455QK024,44.38,2024-07-12
CA0387QK003,17.02,2024-07-12
CA0728QK025,11.41,2024-07-12
CA2264QK024,26.37,2024-07-12
CA0303QK024,4.63,2024-07-12
CA0412QK023,12.08,2024-07-12
CA2362QK002,4.01,2024-07-12
CA0323QK023,4.98,2024-07-12
CA0375QK043,6.67,2024-07-12
CA1953QK021,15.34,2024-07-12
CA0305QK024,10.66,2024-07-12
CA0052QK004,29.69,2024-07-12
CA0414QK021,1.93,2024-07-12
CA2042QK026,27.68,2024-07-12
CA0409QK041,4.32,2024-07-12
CA1938QK025,44.94,2024-07-12
CA2394QK022,15.65,2024-07-12
CA2204QK025,48.15,2024-07-12
CA2247QK003,29.12,2024-07-12
CA2357QK043,54.51,2024-07-12
CA1663QK025,4.88,2024-07-12
CA0406QK025,8.42,2024-07-12
CA0046QK022,27.48,2024-07-12
CA0045QK001,2.3,2024-07-12
CA0728QK023,79.52,2024-07-12
CA2356QK022,50.82,2024-07-12
CA0058QK024,10.03,2024-07-12
CA0399QK024,17.47,2024-07-12
CA0209QK003,5.12,2024-07-12
CA2391QK003,59.26,2024-07-12
CA0034QK021,37.51,2024-07-12
CA0352QK041,10.15,2024-07-12
CA0252QK004,20.2,2024-07-12
CA1664QK041,7.48,2024-07-12
CA1916QK022,7.89,2024-07-12
CA2462QK026,78.74,2024-07-12
CA2398QK022,54.1,2024-07-12
CA2388QK003,76.56,2024-07-12
CA2391QK025,32.59,2024-07-12
CA0289QK025,4.27,2024-07-12
CA2360QK003,30.61,2024-07-12
CA0628QK002,38.13,2024-07-12
CA0389QK003,17.55,2024-07-12
CA0319QK006,124.34,2024-07-12
CA1456QK025,32.61,2024-07-12
CA0211QK022,17.27,2024-07-12
CA0009QK006,125.97,2024-07-12
CA1973QK026,71.34,2024-07-12
CA1886QK022,61.52,2024-07-12
CA2239QK026,37.25,2024-07-12
CA0406QK005,22.44,2024-07-12
CA2392QK026,92.67,2024-07-12
CA0275QK002,60.98,2024-07-12
CA1455QK002,14.58,2024-07-12
CA2264QK002,17.41,2024-07-12
CA0303QK002,15.94,2024-07-12
CA0203QK002,35.26,2024-07-12
CA1878QK023,7.22,2024-07-12
CA0412QK001,21.31,2024-07-12
CA2399QK003,17.63,2024-07-12
CA1947QK025,50.63,2024-07-12
CA2269QK043,42.95,2024-07-12
CA2244QK024,92.79,2024-07-12
CA2357QK001,45.19,2024-07-12
CA1456QK043,3.3,2024-07-12
CA0045QK006,7.57,2024-07-12
CA0034QK025,39.59,2024-07-12
CA0628QK024,51.49,2024-07-12
CA2401QK002,22.77,2024-07-12
CA0070QK003,64.86,2024-07-12
CA0928QK024,64.46,2024-07-12
CA2402QK041,3.03,2024-07-12
CA0414QK026,6.21,2024-07-12
CA0410QK025,2.73,2024-07-12
CA0303QK026,11.46,2024-07-12
CA0398QK024,18.76,2024-07-12
CA3776QK023,108.18,2024-07-12
CA0402QK022,6.32,2024-07-12
CA0272QK006,27.19,2024-07-12
CA2230QK041,9.63,2024-07-12
CA0413QK025,4.74,2024-07-12
CA2276QK041,5.46,2024-07-12
CA0056QK006,67.14,2024-07-12
CA2401QK042,19.93,2024-07-12
CA0421QK003,20.98,2024-07-12
CA2276QK002,25.71,2024-07-12
CA0350QK003,44.5,2024-07-12
CA2362QK024,82.07,2024-07-12
CA2241QK023,54.17,2024-07-12
CA0002QK001,19.22,2024-07-12
CA0300QK023,41.55,2024-07-12
CA2396QK024,55.01,2024-07-12
CA1974QK006,2.96,2024-07-12
204898QK012,0.84,2024-07-12
CA0411QK006,28.41,2024-07-12
CA1958QK021,22.68,2024-07-12
CA2389QK022,58.97,2024-07-12
CA1454QK023,27.17,2024-07-12
CA0312QK025,8.23,2024-07-12
CA0298QK002,42.06,2024-07-12
CA2387QK026,11.8,2024-07-12
CA0239QK021,28.1,2024-07-12
CA0396QK023,9.18,2024-07-12
CA0202QK022,21.76,2024-07-12
CA1312QK004,64.73,2024-07-12
CA0289QK003,46.46,2024-07-12
CA0398QK002,27.76,2024-07-12
CA3008QK022,19.04,2024-07-12
CA0274QK023,31.07,2024-07-12
CA0238QK026,40.75,2024-07-12
CA1887QK021,7.07,2024-07-12
CA2462QK001,18.78,2024-07-12
CA2230QK002,76.1,2024-07-12
CA2394QK006,31.95,2024-07-12
CA0413QK003,2.76,2024-07-12
CA2262QK026,38.9,2024-07-12
CA0218QK041,20.54,2024-07-12
CA0164QK043,4.95,2024-07-12
CA0417QK001,9.23,2024-07-12
CA0305QK005,28.75,2024-07-12
CA0405QK004,11.48,2024-07-12
CA0273QK002,27.7,2024-07-12
CA2323QK006,261.02,2024-07-12
CA1450QK025,9.6,2024-07-12
CA0058QK002,25.93,2024-07-12
CA2360QK021,43.25,2024-07-12
CA1953QK025,7.71,2024-07-12
CA1454QK001,32.98,2024-07-12
CA0312QK003,10.13,2024-07-12
CA2387QK001,20.55,2024-07-12
CA2042QK005,163.71,2024-07-12
CA0396QK001,15.23,2024-07-12
CA0060QK023,66.12,2024-07-12
CA2244QK005,42.05,2024-07-12
CA0072QK022,15.22,2024-07-12
CA0201QK006,67.86,2024-07-12
CA0288QK001,13.9,2024-07-12
CA1937QK024,61.89,2024-07-12
CA0236QK041,22.37,2024-07-12
CA0003QK003,43.74,2024-07-12
CA0274QK001,38.69,2024-07-12
CA0238QK004,42.92,2024-07-12
CA2403QK042,5.33,2024-07-12
CA2393QK041,230.13,2024-07-12
CA0375QK003,24.51,2024-07-12
CA2390QK004,39.83,2024-07-12
CA2269QK001,18.96,2024-07-12
CA2262QK001,43.03,2024-07-12
CA0300QK004,44.07,2024-07-12
CA1947QK001,39.5,2024-07-12
CA0200QK001,27.13,2024-07-12
CA0426QK003,13.59,2024-07-12
CA0346QK043,9.62,2024-07-12
CA0054QK003,18.23,2024-07-12
CA2241QK003,83.11,2024-07-12
CA2392QK043,31.16,2024-07-12
CA0276QK002,26.99,2024-07-12
CA1455QK005,56.15,2024-07-12
CA0386QK001,21.2,2024-07-12
CA2264QK005,133.93,2024-07-12
CA0303QK005,14.06,2024-07-12
CA0203QK005,74.8,2024-07-12
CA0412QK004,25.52,2024-07-12
CA2400QK003,41.28,2024-07-12
CA1953QK002,7.37,2024-07-12
CA2270QK003,10.09,2024-07-12
CA1938QK003,3.76,2024-07-12
CA2244QK041,43.38,2024-07-12
CA2357QK004,83.63,2024-07-12
CA1663QK003,57.66,2024-07-12
CA0406QK006,21.94,2024-07-12
CA0046QK003,16.57,2024-07-12
CA0043QK002,125.88,2024-07-12
CA0728QK001,107.11,2024-07-12
CA2401QK022,109.47,2024-07-12
CA2323QK026,43.08,2024-07-12
CA0070QK006,108.6,2024-07-12
CA0058QK005,54.75,2024-07-12
CA1182QK001,0,2024-07-12
CA0399QK005,38.33,2024-07-12
CA0385QK042,34.43,2024-07-12
CA2390QK041,23.49,2024-07-12
CA0034QK004,94.45,2024-07-12
CA2204QK002,25.45,2024-07-12
CA2395QK041,59.2,2024-07-12
CA1664QK022,6.29,2024-07-12
CA1916QK003,55.64,2024-07-12
CA2462QK021,39.96,2024-07-12
CA2397QK026,135.65,2024-07-12
CA2391QK006,292.77,2024-07-12
CA0336QK041,1.95,2024-07-12
CA0289QK006,28.52,2024-07-12
CA0134QK003,73.61,2024-07-12
CA1456QK006,97.27,2024-07-12
CA0211QK003,0.6,2024-07-12
CA0009QK001,42.03,2024-07-12
CA1973QK021,80.77,2024-07-12
CA1886QK003,68.74,2024-07-12
CA2239QK021,16.91,2024-07-12
CA0125QK006,0,2024-07-12
CA0405QK026,11.88,2024-07-12
CA2392QK021,40.68,2024-07-12
CA0202QK023,40.38,2024-07-12
CA0081QK024,14.35,2024-07-12
CA1878QK004,54.49,2024-07-12
CA0352QK002,15.27,2024-07-12
CA1241QK024,76.57,2024-07-12
CA0206QK006,30.82,2024-07-12
CA2398QK041,8.85,2024-07-12
CA3777QK025,53.52,2024-07-12
CA2269QK024,40.77,2024-07-12
CA0054QK042,19.38,2024-07-12
CA1455QK041,17.81,2024-07-12
CA2400QK023,20.68,2024-07-12
CA0066QK004,80.82,2024-07-12
CA0928QK002,8.24,2024-07-12
CA0337QK003,62.34,2024-07-12
CA0323QK026,5.47,2024-07-12
CA0376QK003,31.88,2024-07-12
CA1953QK024,20.43,2024-07-12
CA2403QK001,2.79,2024-07-12
CA0305QK041,0.71,2024-07-12
CA0052QK021,19.33,2024-07-12
CA2200QK003,26.68,2024-07-12
CA1939QK002,28.02,2024-07-12
CA2394QK025,11.41,2024-07-12
CA2211QK002,10.87,2024-07-12
CA2247QK023,28.91,2024-07-12
CA0407QK002,43.2,2024-07-12
CA0046QK025,26.87,2024-07-12
CA0045QK004,2.5,2024-07-12
CA2356QK025,59.53,2024-07-12
CA0060QK001,35.26,2024-07-12
CA0402QK001,51.96,2024-07-12
CA0209QK006,50.81,2024-07-12
CA0132QK001,38.6,2024-07-12
CA0252QK007,8.98,2024-07-12
CA2360QK022,33.84,2024-07-12
CA0105QK001,43.68,2024-07-12
CA1916QK025,8.55,2024-07-12
CA3008QK003,31.39,2024-07-12
CA2388QK023,61.51,2024-07-12
CA2391QK042,58.59,2024-07-12
CA0291QK002,40.62,2024-07-12
CA0340QK001,13.45,2024-07-12
CA0081QK004,104.72,2024-07-12
CA0410QK026,3.96,2024-07-12
CA1182QK002,145.03,2024-07-12
CA0203QK024,10.05,2024-07-12
CA0413QK042,26.78,2024-07-12
CA0319QK023,42.81,2024-07-12
CA3776QK043,36.17,2024-07-12
CA0211QK025,16.74,2024-07-12
CA0009QK023,67.96,2024-07-12
CA1886QK025,48.61,2024-07-12
CA2402QK001,39.77,2024-07-12
CA0346QK041,6.35,2024-07-12
CA0410QK001,8.1,2024-07-12
CA0312QK006,23.16,2024-07-12
CA0425QK041,16.65,2024-07-12
CA0291QK023,19.58,2024-07-12
CA2387QK021,31.6,2024-07-12
CA2042QK022,36.94,2024-07-12
CA0396QK004,37.83,2024-07-12
CA0060QK026,62.35,2024-07-12
CA2244QK022,31.33,2024-07-12
CA0072QK025,13.44,2024-07-12
CA0202QK003,22.32,2024-07-12
CA0288QK004,12.67,2024-07-12
CA1937QK041,19.41,2024-07-12
CA0003QK006,128.14,2024-07-12
CA0274QK004,47.56,2024-07-12
CA0238QK021,20.51,2024-07-12
CA1887QK002,6.18,2024-07-12
CA2416QK002,8.01,2024-07-12
CA2394QK001,43.21,2024-07-12
CA2269QK021,44.74,2024-07-12
CA2262QK021,20.98,2024-07-12
CA1947QK021,78.24,2024-07-12
CA0218QK002,13.17,2024-07-12
CA0201QK001,22.39,2024-07-12
CA0303QK043,1.62,2024-07-12
CA0399QK001,26.81,2024-07-12
CA0402QK025,4.99,2024-07-12
CA0272QK023,9.71,2024-07-12
CA2323QK001,146.58,2024-07-12
CA1450QK006,10.97,2024-07-12
CA0312QK002,34.02,2024-07-12
CA0056QK023,24.79,2024-07-12
CA0414QK005,23.84,2024-07-12
CA0421QK043,7.17,2024-07-12
CA2276QK022,47.89,2024-07-12
CA1982QK043,0.42,2024-07-12
CA2364QK001,97.76,2024-07-12
CA0060QK006,48.16,2024-07-12
CA2241QK026,50.61,2024-07-12
CA0070QK026,28.42,2024-07-12
CA0002QK021,26.89,2024-07-12
CA1937QK002,114.28,2024-07-12
CA0002QK041,20.76,2024-07-12
CA2397QK001,125.66,2024-07-12
CA1982QK003,9.63,2024-07-12
231602QK001,20.25,2024-07-12
CA0411QK023,3.34,2024-07-12
CA1958QK024,18.24,2024-07-12
CA2389QK025,63.17,2024-07-12
CA2265QK002,28.26,2024-07-12
CA1454QK026,27.36,2024-07-12
CA0319QK002,41.44,2024-07-12
CA0298QK022,62.82,2024-07-12
CA1939QK025,26.41,2024-07-12
CA0239QK024,27.17,2024-07-12
CA0396QK026,8.57,2024-07-12
CA0350QK001,10.73,2024-07-12
CA0398QK005,46.22,2024-07-12
CA3008QK025,17.77,2024-07-12
CA1887QK024,6.09,2024-07-12
CA2230QK022,33.59,2024-07-12
CA0413QK006,14.81,2024-07-12
CA0417QK041,14.72,2024-07-12
CA0305QK022,16.68,2024-07-12
CA2270QK026,22.3,2024-07-12
CA0169QK042,15.09,2024-07-12
CA2323QK023,41.41,2024-07-12
CA1452QK002,49.81,2024-07-12
CA2362QK005,18.07,2024-07-12
CA2360QK023,7.17,2024-07-12
231602QK024,86.19,2024-07-12
CA0249QK003,52.33,2024-07-12
CA2396QK002,27.39,2024-07-12
CA1974QK001,21.92,2024-07-12
204898QK005,5.7,2024-07-12
CA0411QK001,7.31,2024-07-12
CA1953QK042,29.69,2024-07-12
CA1454QK004,93.64,2024-07-12
CA0238QK001,17.47,2024-07-12
CA0346QK002,112.77,2024-07-12
CA0414QK024,1.56,2024-07-12
CA0209QK023,13.63,2024-07-12
CA0132QK004,48.16,2024-07-12
CA1456QK001,38.59,2024-07-12
CA0252QK010,11.08,2024-07-12
CA1958QK042,9.86,2024-07-12
CA0125QK001,55.5,2024-07-12
CA0405QK021,11.45,2024-07-12
CA2388QK026,62.09,2024-07-12
CA2392QK002,18.23,2024-07-12
CA0291QK005,76.9,2024-07-12
CA0340QK041,1.72,2024-07-12
CA0081QK008,20.46,2024-07-12
CA1664QK042,10.38,2024-07-12
CA1241QK002,94.15,2024-07-12
CA0206QK001,12.52,2024-07-12
CA0319QK026,38.71,2024-07-12
CA3777QK003,98.56,2024-07-12
CA0054QK023,40.42,2024-07-12
CA0281QK002,11.07,2024-07-12
CA1455QK022,22.07,2024-07-12
CA0386QK042,6.96,2024-07-12
CA2264QK022,56.42,2024-07-12
CA0303QK022,13.05,2024-07-12
CA0203QK022,28.72,2024-07-12
CA0412QK021,7.36,2024-07-12
CA0323QK021,3.93,2024-07-12
CA1953QK005,16.32,2024-07-12
CA0052QK002,48.61,2024-07-12
CA2270QK023,24.67,2024-07-12
CA0409QK002,27.23,2024-07-12
CA1938QK023,29.92,2024-07-12
CA2204QK023,103.15,2024-07-12
CA2247QK001,29.11,2024-07-12
CA2357QK041,20.29,2024-07-12
CA1663QK023,20.52,2024-07-12
CA0406QK023,10.31,2024-07-12
CA0046QK006,42.41,2024-07-12
CA0043QK005,150.04,2024-07-12
CA0728QK021,67.69,2024-07-12
CA2401QK025,113.27,2024-07-12
CA2356QK003,108.95,2024-07-12
CA0070QK023,36.46,2024-07-12
CA0058QK022,13.1,2024-07-12
CA0399QK022,11.93,2024-07-12
CA0209QK001,10.32,2024-07-12
CA2391QK001,16.62,2024-07-12
CA0034QK008,29.41,2024-07-12
CA0252QK002,2.16,2024-07-12
CA1664QK025,8.41,2024-07-12
CA1916QK006,47.42,2024-07-12
CA2462QK024,36.12,2024-07-12
CA2398QK003,21.58,2024-07-12
CA2388QK001,16.05,2024-07-12
CA2391QK023,126.15,2024-07-12
CA0337QK001,50.72,2024-07-12
CA0289QK023,9.85,2024-07-12
CA0426QK043,3.64,2024-07-12
CA0319QK004,31.63,2024-07-12
CA0141QK003,26.75,2024-07-12
CA1456QK023,17.05,2024-07-12
CA0211QK006,1.3,2024-07-12
CA0009QK004,70.65,2024-07-12
CA1973QK024,77.45,2024-07-12
CA1886QK006,60.11,2024-07-12
CA2239QK024,16.44,2024-07-12
CA0406QK003,11.8,2024-07-12
CA0389QK002,17.87,2024-07-12
CA2392QK024,27.95,2024-07-12
CA0274QK026,27.04,2024-07-12
CA2263QK003,139.98,2024-07-12
CA0300QK043,29.11,2024-07-12
CA0202QK026,31.19,2024-07-12
CA0084QK001,183.23,2024-07-12
CA1878QK021,29.11,2024-07-12
CA0411QK025,5.72,2024-07-12
CA1312QK001,29.17,2024-07-12
CA0206QK023,15.22,2024-07-12
CA2399QK001,3.25,2024-07-12
CA0410QK002,1.53,2024-07-12
CA2269QK041,23.64,2024-07-12
CA2356QK042,72.83,2024-07-12
CA1456QK041,16.24,2024-07-12
CA0056QK002,21.36,2024-07-12
CA0337QK042,11.51,2024-07-12
CA0628QK022,71.58,2024-07-12
CA2400QK026,19.5,2024-07-12
CA0070QK001,37.94,2024-07-12
CA0928QK022,18.63,2024-07-12
CA0323QK043,5.85,2024-07-12
CA0376QK043,3.12,2024-07-12
CA2390QK022,76.49,2024-07-12
CA0009QK025,60.17,2024-07-12
CA2403QK004,2.81,2024-07-12
CA0052QK024,14.89,2024-07-12
CA2200QK023,13.55,2024-07-12
CA1939QK022,32.6,2024-07-12
CA2395QK002,32.31,2024-07-12
CA2211QK022,27.22,2024-07-12
CA1663QK043,12.93,2024-07-12
CA2397QK021,184.11,2024-07-12
CA0407QK042,3.27,2024-07-12
CA0335QK042,17.02,2024-07-12
CA2360QK024,33.28,2024-07-12
CA0060QK004,60.9,2024-07-12
CA0350QK043,2.26,2024-07-12
CA2270QK043,72.27,2024-07-12
CA2360QK025,23.11,2024-07-12
CA1452QK005,126.22,2024-07-12
CA2362QK022,27.56,2024-07-12
CA2241QK021,22.66,2024-07-12
271459QK024,112.6,2024-07-12
CA2396QK022,76.75,2024-07-12
CA1974QK004,27.01,2024-07-12
204898QK009,1.11,2024-07-12
CA0411QK004,28.65,2024-07-12
CA1958QK002,15.04,2024-07-12
CA2389QK006,362.27,2024-07-12
CA1454QK021,45.31,2024-07-12
CA0312QK023,4.47,2024-07-12
CA0300QK022,22.29,2024-07-12
CA0291QK026,13.77,2024-07-12
CA2387QK024,30.84,2024-07-12
CA0239QK005,34.15,2024-07-12
CA2042QK025,29.7,2024-07-12
CA0396QK021,14.56,2024-07-12
CA0066QK003,37.7,2024-07-12
CA0081QK002,9.26,2024-07-12
CA0202QK006,82.18,2024-07-12
CA0289QK001,9.46,2024-07-12
CA1938QK001,24.43,2024-07-12
CA3008QK006,28.32,2024-07-12
CA0003QK023,22.49,2024-07-12
CA0274QK021,57.84,2024-07-12
CA0238QK024,12.75,2024-07-12
CA1887QK005,9.01,2024-07-12
CA2416QK005,7.5,2024-07-12
CA2211QK026,67.68,2024-07-12
CA2394QK004,69.44,2024-07-12
CA0413QK001,13.73,2024-07-12
CA2262QK024,20.77,2024-07-12
CA0218QK005,45.47,2024-07-12
CA0164QK041,3.27,2024-07-12
CA0305QK003,46.63,2024-07-12
CA0405QK002,45.51,2024-07-12
CA2402QK005,33.51,2024-07-12
CA0300QK026,40.83,2024-07-12
CA0272QK026,6.96,2024-07-12
CA2323QK004,275.93,2024-07-12
CA1450QK023,4.73,2024-07-12
CA0056QK026,19.33,2024-07-12
CA2276QK025,45.4,2024-07-12
CA2364QK025,18.26,2024-07-12
CA2042QK003,12.59,2024-07-12
CA2364QK021,53.43,2024-07-12
CA0060QK021,21.64,2024-07-12
CA2244QK003,20.24,2024-07-12
CA0072QK003,20.7,2024-07-12
CA0201QK004,57.22,2024-07-12
CA0281QK005,15.74,2024-07-12
CA0002QK024,26.34,2024-07-12
CA1937QK022,80.37,2024-07-12
CA0003QK001,10.94,2024-07-12
CA0273QK005,90.83,2024-07-12
CA0169QK003,14.74,2024-07-12
CA0238QK002,30.71,2024-07-12
CA1982QK006,10.53,2024-07-12
CA2403QK006,25.83,2024-07-12
CA2393QK002,44.27,2024-07-12
CA0375QK001,32.49,2024-07-12
CA2390QK002,123,2024-07-12
CA2265QK042,2.4,2024-07-12
CA0236QK002,32.81,2024-07-12
CA2247QK025,23.01,2024-07-12
CA0298QK025,49.32,2024-07-12
CA0300QK002,22.14,2024-07-12
CA1942QK002,26.69,2024-07-12
CA0398QK022,17.04,2024-07-12
CA3776QK003,17.47,2024-07-12
CA0402QK006,23.59,2024-07-12
CA1887QK041,5.03,2024-07-12
CA0272QK004,21.72,2024-07-12
CA2230QK025,25.48,2024-07-12
CA0413QK023,5.9,2024-07-12
CA0056QK004,74.63,2024-07-12
CA0421QK001,50.52,2024-07-12
CA0410QK003,10.74,2024-07-12
CA2357QK002,33.3,2024-07-12
CA1663QK001,9.07,2024-07-12
CA0046QK001,30.05,2024-07-12
CA0034QK026,75.95,2024-07-12
CA0628QK025,63.74,2024-07-12
CA2401QK003,130.46,2024-07-12
CA2323QK024,108.51,2024-07-12
CA0070QK004,51.85,2024-07-12
CA0928QK025,16.11,2024-07-12
CA0399QK003,6.98,2024-07-12
CA0385QK003,46.12,2024-07-12
CA2360QK026,6.96,2024-07-12
CA2390QK025,67.85,2024-07-12
CA0034QK002,17.82,2024-07-12
CA0054QK001,16,2024-07-12
CA2200QK026,13.57,2024-07-12
CA2395QK005,93.04,2024-07-12
CA1664QK003,4.79,2024-07-12
CA1916QK001,160.32,2024-07-12
CA2462QK005,64.96,2024-07-12
CA2397QK024,155.03,2024-07-12
CA2391QK004,137.38,2024-07-12
CA1450QK003,5.55,2024-07-12
CA0336QK002,13.16,2024-07-12
CA0414QK003,10.38,2024-07-12
CA0134QK001,85.55,2024-07-12
CA1456QK004,151.19,2024-07-12
CA0272QK001,15.15,2024-07-12
CA0211QK001,7.27,2024-07-12
CA0003QK025,25.75,2024-07-12
CA1973QK002,25.73,2024-07-12
CA1886QK001,47.03,2024-07-12
CA0426QK002,22,2024-07-12
CA2239QK002,11.52,2024-07-12
CA0125QK004,89.58,2024-07-12
CA0405QK024,10.47,2024-07-12
CA2389QK003,104.94,2024-07-12
CA2392QK005,49.68,2024-07-12
CA0081QK022,60.83,2024-07-12
CA1878QK002,22.3,2024-07-12
CA1241QK022,38.29,2024-07-12
CA0206QK004,51.17,2024-07-12
CA2398QK025,47.06,2024-07-12
CA0323QK003,3.83,2024-07-12
CA3777QK023,142.1,2024-07-12
CA0054QK026,41.57,2024-07-12
CA1455QK025,17.08,2024-07-12
CA0387QK042,31.41,2024-07-12
CA0728QK026,109.09,2024-07-12
CA2264QK025,47.45,2024-07-12
CA0303QK025,9.63,2024-07-12
CA0412QK024,9.19,2024-07-12
CA2362QK003,6.18,2024-07-12
CA0323QK024,3.88,2024-07-12
CA0376QK001,14.28,2024-07-12
CA1953QK022,9.64,2024-07-12
CA0305QK025,19.19,2024-07-12
CA0052QK005,63.45,2024-07-12
CA2200QK001,30.57,2024-07-12
CA0409QK042,2.32,2024-07-12
CA1938QK026,29.41,2024-07-12
CA2394QK023,13,2024-07-12
CA2204QK026,105.64,2024-07-12
CA2247QK021,13.19,2024-07-12
CA2360QK001,40.2,2024-07-12
CA1663QK026,15.5,2024-07-12
CA0406QK026,9.24,2024-07-12
CA0046QK023,27.11,2024-07-12
CA0045QK002,3.71,2024-07-12
CA2356QK023,58.4,2024-07-12
CA0058QK025,12.55,2024-07-12
CA0399QK025,11.47,2024-07-12
CA0209QK004,31.78,2024-07-12
CA0034QK022,46.69,2024-07-12
CA0252QK005,2.65,2024-07-12
CA0084QK002,71.6,2024-07-12
CA1916QK023,13.52,2024-07-12
CA3008QK001,98.72,2024-07-12
CA2398QK023,39.91,2024-07-12
CA2388QK021,9.68,2024-07-12
CA2391QK026,97.02,2024-07-12
CA0289QK026,7.67,2024-07-12
CA0319QK021,15.19,2024-07-12
CA3776QK026,85.23,2024-07-12
CA0211QK023,0.1,2024-07-12
CA0009QK021,38.3,2024-07-12
CA1886QK023,28.16,2024-07-12
CA2241QK001,44.6,2024-07-12
CA2392QK041,15.48,2024-07-12
CA0275QK003,19.3,2024-07-12
CA1455QK003,50.04,2024-07-12
CA2264QK003,13.46,2024-07-12
CA0303QK003,30.96,2024-07-12
CA0203QK003,21.77,2024-07-12
CA1878QK024,26.95,2024-07-12
CA0412QK002,15.99,2024-07-12
CA2400QK001,24.97,2024-07-12
CA1947QK026,59.01,2024-07-12
CA2270QK001,68.34,2024-07-12
CA2244QK025,23.2,2024-07-12
CA0414QK022,6.01,2024-07-12
CA2269QK002,48.91,2024-07-12
CA2262QK002,27.36,2024-07-12
CA0300QK005,99.11,2024-07-12
CA1947QK002,23.05,2024-07-12
CA0200QK002,34.47,2024-07-12
CA0303QK041,64.95,2024-07-12
CA0398QK025,17.47,2024-07-12
CA3776QK024,55.68,2024-07-12
CA0402QK023,7.51,2024-07-12
CA0272QK021,6.57,2024-07-12
CA2230QK042,8.69,2024-07-12
CA0413QK026,6.41,2024-07-12
CA2276QK042,8.01,2024-07-12
CA2360QK041,6.21,2024-07-12
CA0056QK021,37.11,2024-07-12
CA2401QK043,66.94,2024-07-12
CA0421QK041,11.38,2024-07-12
CA2276QK003,14.98,2024-07-12
CA2362QK025,21.4,2024-07-12
CA2241QK024,18.57,2024-07-12
CA0002QK002,26.22,2024-07-12
CA2396QK025,81.74,2024-07-12
CA1982QK001,2.59,2024-07-12
211423QK102,5.35,2024-07-12
CA0411QK021,6.18,2024-07-12
CA1958QK022,9.63,2024-07-12
CA2389QK023,214.26,2024-07-12
CA2264QK026,67.53,2024-07-12
CA1454QK024,42.54,2024-07-12
CA0312QK026,2.49,2024-07-12
CA0298QK003,69.59,2024-07-12
CA1939QK023,97.16,2024-07-12
CA0239QK022,17.9,2024-07-12
CA0396QK024,15.21,2024-07-12
CA1312QK005,68.95,2024-07-12
CA0289QK004,18.27,2024-07-12
CA0398QK003,52.31,2024-07-12
CA3008QK023,10.9,2024-07-12
CA0239QK001,9.53,2024-07-12
CA1887QK022,7.08,2024-07-12
CA2462QK002,26.12,2024-07-12
CA2230QK003,17.51,2024-07-12
CA2394QK021,19.1,2024-07-12
CA0413QK004,16.73,2024-07-12
CA2263QK001,134.34,2024-07-12
CA0218QK042,40.06,2024-07-12
CA0169QK001,27.5,2024-07-12
CA0417QK002,34.03,2024-07-12
CA2360QK002,1.33,2024-07-12
CA0305QK006,32.9,2024-07-12
CA0352QK042,4.08,2024-07-12
CA2323QK021,123.44,2024-07-12
CA1450QK026,3.23,2024-07-12
CA0058QK003,22.88,2024-07-12
CA2395QK043,150.02,2024-07-12
141626QK101,66.86,2024-07-12
CA1953QK026,3.83,2024-07-12
CA1454QK002,17.89,2024-07-12
CA0312QK004,40.33,2024-07-12
CA0425QK002,37.2,2024-07-12
CA0410QK004,12.06,2024-07-12
CA0249QK002,25.14,2024-07-12
CA2387QK002,67.34,2024-07-12
CA2042QK006,41.57,2024-07-12
CA0396QK002,24.21,2024-07-12
CA0060QK024,14.35,2024-07-12
CA2244QK006,50.21,2024-07-12
CA0072QK023,5.03,2024-07-12
CA0202QK001,37.02,2024-07-12
CA0288QK002,8.15,2024-07-12
CA1937QK025,70.02,2024-07-12
CA0003QK004,49.76,2024-07-12
CA0274QK002,35.72,2024-07-12
CA0238QK005,67.8,2024-07-12
CA2403QK043,5.48,2024-07-12
CA2393QK042,7.66,2024-07-12
CA0375QK041,5.94,2024-07-12
CA2390QK005,188.25,2024-07-12
CA0350QK041,4.27,2024-07-12
CA1182QK003,82.88,2024-07-12
CA0203QK025,17.73,2024-07-12
CA0413QK043,9.91,2024-07-12
CA0319QK024,13.28,2024-07-12
CA3777QK001,14.44,2024-07-12
CA0211QK026,0.23,2024-07-12
CA0009QK024,39.99,2024-07-12
CA1886QK026,22.95,2024-07-12
CA0054QK021,12.29,2024-07-12
CA0276QK003,33.2,2024-07-12
CA1455QK006,68.58,2024-07-12
CA0386QK002,10.05,2024-07-12
CA2264QK006,82.8,2024-07-12
CA0303QK006,54.29,2024-07-12
CA0203QK006,72.45,2024-07-12
CA0412QK005,17.4,2024-07-12
CA0323QK005,20.77,2024-07-12
CA2400QK021,60.8,2024-07-12
CA1953QK003,7.18,2024-07-12
CA0046QK026,23.96,2024-07-12
CA2270QK021,106.22,2024-07-12
CA1938QK021,19.4,2024-07-12
CA2204QK021,86.85,2024-07-12
CA2244QK042,64.67,2024-07-12
CA2357QK005,36.79,2024-07-12
CA1663QK021,5.9,2024-07-12
CA0406QK021,10.6,2024-07-12
CA2360QK042,19.74,2024-07-12
CA0046QK004,40.81,2024-07-12
CA0043QK003,39.86,2024-07-12
CA0728QK002,8.56,2024-07-12
